ORDER_ID	CLASS	B_EMAIL	B_TELEFON	B_BIRTHDATE	FLAG_LRIDENTISCH	FLAG_NEWSLETTER	Z_METHODE	Z_CARD_ART	Z_CARD_VALID	Z_LAST_NAME	VALUE_ORDER	WEEKDAY_ORDER	TIME_ORDER	AMOUNT_ORDER	ANUMMER_01	ANUMMER_02	ANUMMER_03	ANUMMER_04	ANUMMER_05	ANUMMER_06	ANUMMER_07	ANUMMER_08	ANUMMER_09	ANUMMER_10	CHK_LADR	CHK_RADR	CHK_KTO	CHK_CARD	CHK_COOKIE	CHK_IP	FAIL_LPLZ	FAIL_LORT	FAIL_LPLZORTMATCH	FAIL_RPLZ	FAIL_RORT	FAIL_RPLZORTMATCH	SESSION_TIME	NEUKUNDE	AMOUNT_ORDER_PRE	VALUE_ORDER_PRE	DATE_LORDER	MAHN_AKT	MAHN_HOECHST
1587	no	yes	no	9/6/1969	yes	no	debit_note	?	6.2006	no	17.99	Sunday	15:53	1	409500	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	12	no	1	16.16	1/6/2003	0	0
1590	no	yes	no	8/2/1962	yes	no	check	?	6.2005	?	10.8	Saturday	9:01	1	202496	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	13	yes	0	0	?	?	?
1591	no	yes	no	1/4/1962	no	no	credit_card	Visa	2.2006	yes	19.99	Saturday	13:27	1	404504	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	no	1	154.55	1/12/2001	0	0
1592	no	no	no	8/30/1986	no	no	credit_card	Eurocard	4.2006	yes	19.99	Tuesday	15:21	1	106504	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	5	yes	0	0	?	?	?
1595	no	yes	no	8/8/1956	yes	yes	debit_card	debit_card	12.2007	yes	96.39	Thursday	13:27	4	409013	408499	102090	203776	?	?	?	?	?	?	yes	no	no	no	no	no	no	yes	no	no	no	no	17	no	2	29.4	12/6/2004	0	0
1596	no	yes	no	3/31/1972	yes	no	check	?	9.2005	?	17.8	Friday	3:31	1	401511	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	12	yes	0	0	?	?	?
1597	no	yes	no	8/10/1958	yes	no	check	?	10.2006	?	44	Sunday	9:09	1	404242	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	no	1	15.95	3/22/2004	0	0
1598	no	no	no	7/9/1973	yes	no	check	?	10.2006	?	9.8	Wednesday	7:10	1	201967	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	yes	0	0	?	?	?
1601	no	yes	yes	6/17/1962	yes	no	check	?	4.2007	?	12.8	Saturday	4:00	1	201648	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	no	1	37.48	7/11/2004	2	2
1602	no	yes	yes	8/31/1979	no	no	credit_card	Eurocard	7.2007	yes	81.3	Friday	10:30	2	104077	101619	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	4	no	1	10.81	7/23/2002	0	0
1603	no	yes	no	6/7/1968	yes	no	debit_note	?	12.2005	yes	12.6	Saturday	10:42	1	504159	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	5	yes	0	0	?	?	?
1604	no	yes	no	8/29/1968	yes	no	credit_card	Eurocard	9.2006	yes	62	Monday	18:26	1	106858	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	4	yes	0	0	?	?	?
1605	no	yes	no	9/4/1979	yes	no	check	?	1.2007	?	51	Wednesday	9:11	1	308777	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	14	yes	0	0	?	?	?
1607	no	yes	no	7/29/1962	yes	no	credit_card	Visa	3.2005	yes	44	Friday	13:03	1	209736	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	no	2	49.2	10/19/2002	0	0
1608	yes	yes	no	4/28/1961	yes	no	check	?	7.2006	?	18	Sunday	9:16	1	409513	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	yes	no	no	no	no	10	no	1	106.25	9/5/2004	0	0
1609	no	no	no	3/10/1975	yes	no	check	?	3.2005	?	10.8	Wednesday	9:14	1	200476	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	no	2	109.54	5/13/2002	0	0
1611	yes	yes	no	1/25/1950	yes	no	check	?	3.2005	?	34.5	Thursday	18:01	1	105431	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	no	1	53.48	2/10/2003	0	0
1612	no	no	no	6/5/1964	yes	no	credit_card	Visa	5.2005	yes	73.99	Monday	20:38	2	303397	409670	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	no	2	33.62	7/14/2002	0	0
1614	no	yes	no	10/6/1955	no	no	credit_card	Eurocard	2.2007	no	17.8	Saturday	8:31	1	202294	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	yes	0	0	?	?	?
1616	no	no	yes	2/16/1963	no	no	credit_card	Eurocard	11.2005	yes	43.5	Friday	10:18	1	400476	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	14	yes	0	0	?	?	?
1618	no	yes	no	1/14/1979	yes	no	check	?	12.2005	?	35.99	Friday	21:53	2	302089	409513	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	14	no	1	91.22	11/27/2003	0	1
1619	no	yes	no	7/5/1978	yes	no	check	?	10.2007	?	64.49	Wednesday	1:39	2	406398	507255	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	1	yes	0	0	?	?	?
1620	no	no	no	5/11/1972	yes	no	credit_card	Visa	6.2006	yes	34.5	Saturday	14:17	1	504935	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	yes	0	0	?	?	?
1623	no	no	no	4/5/1951	no	no	debit_note	?	7.2005	yes	56	Monday	19:15	1	401967	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	yes	10	yes	0	0	?	?	?
1626	no	yes	no	9/15/1968	no	no	credit_card	Visa	3.2007	yes	12.6	Saturday	16:22	1	509500	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	yes	0	0	?	?	?
1627	no	yes	yes	7/13/1960	yes	no	check	?	8.2007	?	55.4	Sunday	14:49	2	402294	305580	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
1628	no	yes	no	3/23/1977	yes	no	credit_card	Eurocard	8.2006	yes	41	Tuesday	19:14	1	405767	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	no	1	38.35	5/3/2002	0	0
1630	no	yes	no	9/10/1966	yes	no	check	?	2.2007	?	18	Friday	3:56	1	204723	?	?	?	?	?	?	?	?	?	yes	no	no	no	no	no	no	no	no	no	no	no	2	no	1	25.23	1/11/2005	0	0
1634	no	yes	no	10/11/1971	yes	no	check	?	12.2007	?	12.6	Sunday	20:26	1	401241	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	no	1	14.7	10/1/2004	0	0
1636	no	no	no	11/7/1958	no	no	credit_card	Visa	4.2005	yes	43.5	Saturday	6:30	1	205378	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	4	no	1	7.26	10/24/2002	0	0
1639	no	yes	no	5/18/1984	yes	no	check	?	2.2006	?	46.5	Wednesday	12:31	1	404258	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
1640	no	yes	no	8/1/1979	yes	no	check	?	3.2006	?	19.99	Wednesday	11:45	1	407046	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	15	no	1	59.12	2/9/2004	0	1
1641	no	no	no	7/21/1976	yes	no	check	?	5.2006	?	46.5	Tuesday	11:22	1	403639	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	no	1	48.68	3/15/2002	1	1
1642	no	yes	no	11/25/1976	no	no	debit_note	?	4.2006	no	6.5	Thursday	5:52	1	402089	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	yes	4	yes	0	0	?	?	?
1644	no	yes	yes	4/2/1962	yes	no	check	?	12.2005	?	83.5	Tuesday	3:26	2	402734	404944	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	no	1	50.68	12/21/2004	0	2
1646	no	no	no	1/21/1984	yes	no	check	?	10.2005	?	22.4	Monday	3:32	2	206821	504159	?	?	?	?	?	?	?	?	yes	no	no	no	no	no	no	no	no	no	no	no	18	no	1	61.21	5/21/2002	0	1
1648	no	yes	no	?	yes	no	check	?	11.2007	?	27.3	Wednesday	11:47	2	403397	201648	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	no	1	34.51	1/15/2002	0	0
1649	no	yes	no	6/26/1986	no	no	credit_card	Visa	10.2007	no	97.3	Sunday	20:26	2	106821	201893	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	no	1	5.24	2/13/2001	0	0
1650	no	no	yes	1/29/1976	no	no	credit_card	Amex	4.2005	yes	98	Sunday	10:21	2	600124	200061	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	yes	0	0	?	?	?
1651	no	yes	no	4/15/1976	no	no	credit_card	Visa	11.2007	yes	216.58	Wednesday	0:09	6	109725	206959	202294	206398	504765	206255	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	3	yes	0	0	?	?	?
1652	yes	no	no	10/20/1969	yes	no	check	?	5.2007	?	49.5	Sunday	3:46	2	400953	407022	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	2	yes	0	0	?	?	?
1653	no	yes	no	2/24/1982	no	no	debit_note	?	3.2007	yes	52	Tuesday	15:03	1	103639	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	no	1	165.27	6/28/2004	0	0
1654	no	yes	no	8/6/1976	no	no	credit_card	Eurocard	9.2006	yes	72.7	Thursday	3:48	2	206284	400035	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	3	yes	0	0	?	?	?
1655	no	no	no	9/24/1950	yes	no	check	?	7.2005	?	54.5	Tuesday	14:21	1	203367	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	no	2	45.98	5/28/2003	0	0
1657	no	yes	no	3/19/1980	yes	no	check	?	1.2005	?	71.99	Saturday	3:37	2	605580	404504	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	yes	9	yes	0	0	?	?	?
1658	no	yes	no	10/14/1985	no	no	credit_card	Visa	9.2005	yes	5.2	Tuesday	19:39	1	200147	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	no	1	29.66	7/4/2002	0	0
1145	no	no	no	8/23/1962	yes	no	check	?	11.2006	?	18	Friday	0:33	1	409513	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	14	no	1	95.19	2/15/2003	0	0
1147	no	yes	no	11/29/1971	yes	no	check	?	4.2006	?	22.95	Saturday	2:47	1	101893	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	2	yes	0	0	?	?	?
1150	no	no	yes	10/16/1974	no	no	credit_card	Visa	9.2006	yes	9.99	Tuesday	11:21	1	102090	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	2	no	1	25.32	10/14/2004	0	0
1157	no	yes	yes	5/6/1966	yes	no	check	?	12.2006	?	29.99	Sunday	19:32	1	100214	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	13	no	1	23.22	3/8/2002	0	2
1161	yes	no	no	12/9/1980	yes	no	check	?	11.2006	?	16	Sunday	23:44	1	401223	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	yes	0	0	?	?	?
1162	no	yes	yes	?	yes	no	credit_card	Amex	3.2006	yes	9.8	Sunday	11:33	1	303950	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	no	1	59.82	7/16/2001	0	0
1163	no	yes	no	?	yes	no	check	?	4.2006	?	26	Saturday	5:09	1	607317	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
1165	no	yes	no	1/21/1985	no	no	credit_card	Visa	12.2006	yes	180.1	Thursday	21:46	5	206284	402993	200953	507317	202243	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	yes	0	0	?	?	?
1166	yes	yes	no	9/7/1971	yes	no	check	?	7.2006	?	34.5	Saturday	2:03	1	401216	?	?	?	?	?	?	?	?	?	no	no	no	no	yes	no	no	no	no	no	no	no	18	no	2	15.08	3/24/2001	0	0
1167	yes	yes	no	1/19/1964	no	no	credit_card	Eurocard	6.2005	yes	79.2	Wednesday	14:36	4	207699	403772	202062	406160	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	1	yes	0	0	?	?	?
1168	no	yes	no	5/9/1954	no	no	debit_note	?	5.2007	yes	103.1	Tuesday	2:46	4	402572	207171	202089	200953	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	yes	0	0	?	?	?
1169	no	yes	no	11/9/1970	no	no	debit_card	debit_card	10.2007	yes	54.8	Saturday	11:06	2	509006	403533	?	?	?	?	?	?	?	?	no	no	no	no	no	yes	no	no	no	no	no	no	4	no	1	6.57	12/14/2002	0	0
1171	no	yes	no	6/20/1976	yes	no	check	?	5.2007	?	26	Monday	3:23	1	607317	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	5	yes	0	0	?	?	?
1173	no	yes	no	11/6/1968	yes	no	credit_card	Visa	1.2006	yes	37	Wednesday	2:10	1	206504	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	12	no	1	56.72	11/14/2002	0	0
1174	no	yes	no	2/24/1979	yes	no	credit_card	Visa	7.2005	yes	54.5	Wednesday	10:20	1	106310	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	no	1	39.54	9/12/2002	0	2
1175	no	yes	no	5/24/1975	yes	no	credit_card	Eurocard	5.2006	yes	102.9	Monday	15:01	2	400058	501511	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	13	no	2	324.1	9/10/2002	0	0
1176	no	no	yes	4/13/1977	no	no	credit_card	Eurocard	4.2005	yes	73.8	Wednesday	21:23	2	407491	506520	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	no	1	13.14	7/22/2003	0	0
1177	no	yes	no	6/28/1962	yes	no	check	?	6.2005	?	17.8	Tuesday	19:00	1	509006	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	no	1	51.32	2/6/2001	2	2
1178	no	yes	no	12/23/1982	yes	no	credit_card	Eurocard	1.2007	yes	9.99	Tuesday	23:20	1	205966	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	4	yes	0	0	?	?	?
1180	no	yes	no	7/12/1979	yes	no	check	?	6.2007	?	34.5	Sunday	15:33	1	401564	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	yes	0	0	?	?	?
1181	no	yes	no	2/12/1981	no	no	credit_card	Visa	11.2005	yes	34.5	Friday	15:17	1	300925	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
1182	no	yes	yes	6/29/1973	no	no	debit_card	debit_card	8.2007	yes	44	Monday	14:49	1	404242	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	no	0	0	?	?	?
1183	no	yes	no	3/10/1961	yes	no	credit_card	Visa	6.2007	yes	12.6	Friday	14:37	1	204522	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	yes	0	0	?	?	?
1184	no	yes	no	8/23/1966	yes	no	check	?	4.2007	?	17.99	Thursday	4:49	1	206590	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	3	yes	0	0	?	?	?
1187	yes	yes	no	12/4/1977	yes	no	check	?	11.2006	?	19.99	Saturday	0:39	1	408507	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	no	1	34.47	10/19/2002	0	1
1188	no	yes	no	7/26/1978	no	no	debit_card	debit_card	3.2006	yes	29.5	Saturday	14:40	1	502090	?	?	?	?	?	?	?	?	?	yes	no	no	no	no	no	no	no	no	no	no	no	14	no	1	66.66	8/4/2001	0	0
1190	no	yes	no	9/22/1963	yes	no	check	?	9.2005	?	8.5	Sunday	0:46	1	500959	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	1	yes	0	0	?	?	?
1192	no	yes	no	1/1/1963	yes	no	check	?	6.2007	?	18.5	Thursday	6:02	1	603397	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	yes	0	0	?	?	?
1193	no	no	yes	8/18/1976	yes	no	check	?	10.2007	?	94.3	Monday	10:53	3	400147	206504	309121	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	1	yes	0	0	?	?	?
1195	no	yes	no	3/18/1981	yes	no	check	?	10.2005	?	12.6	Saturday	22:27	1	506858	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	no	1	107.07	4/1/2003	1	1
1197	no	yes	no	10/24/1971	no	no	debit_note	?	4.2007	yes	64.5	Sunday	6:37	1	303136	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	yes	0	0	?	?	?
1200	no	yes	no	8/13/1970	no	no	credit_card	Eurocard	2.2005	yes	16	Friday	9:22	1	302845	?	?	?	?	?	?	?	?	?	no	yes	no	no	no	no	no	no	no	no	no	no	2	no	1	42.72	12/5/2004	0	0
1204	no	yes	no	6/26/1975	yes	no	check	?	9.2005	?	10.8	Monday	2:16	1	406310	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	13	yes	0	0	?	?	?
1206	no	yes	no	10/29/1981	no	no	debit_note	?	1.2006	no	78.4	Tuesday	22:05	2	206959	402090	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
1207	no	yes	no	7/12/1951	yes	no	check	?	9.2005	?	54.5	Friday	14:10	1	401893	?	?	?	?	?	?	?	?	?	yes	no	no	no	no	no	no	no	no	no	no	no	11	no	4	41.48	11/10/2003	0	0
1208	no	yes	no	1/13/1966	no	no	credit_card	Eurocard	12.2006	yes	32.59	Thursday	11:44	2	202448	204341	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	12	yes	0	0	?	?	?
1211	no	yes	no	4/8/1970	yes	no	check	?	5.2005	?	17.5	Friday	7:20	1	400124	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	yes	0	0	?	?	?
1212	no	yes	no	?	yes	no	credit_card	Visa	8.2005	yes	18.5	Wednesday	22:57	1	303367	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	15	yes	0	0	?	?	?
1213	no	yes	no	12/25/1985	yes	no	check	?	6.2005	?	54.5	Friday	7:29	1	402677	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
1216	no	yes	yes	?	yes	no	check	?	2.2007	?	23.5	Thursday	7:12	1	204242	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	yes	0	0	?	?	?
1218	no	no	no	2/7/1976	yes	no	check	?	4.2005	?	16	Wednesday	17:45	1	407156	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	12	no	1	40.83	2/20/2001	0	0
1219	no	yes	no	8/19/1968	yes	no	check	?	3.2006	?	18.2	Saturday	20:00	1	407669	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	5	yes	0	0	?	?	?
1220	no	yes	no	8/28/1955	yes	no	check	?	1.2007	?	18.2	Sunday	20:32	1	106590	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	no	2	14.48	3/2/2002	0	0
1221	no	yes	no	?	yes	no	check	?	7.2005	?	9.99	Thursday	16:10	1	406929	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	14	yes	0	0	?	?	?
1222	no	yes	no	?	yes	no	check	?	1.2005	?	17.99	Saturday	12:55	1	407193	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	no	1	22.38	1/11/2001	0	0
1225	no	yes	no	3/17/1972	no	no	credit_card	Eurocard	8.2005	yes	42.8	Thursday	16:29	1	409782	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	yes	0	0	?	?	?
1229	no	yes	no	9/21/1955	yes	no	check	?	4.2005	?	54.5	Wednesday	12:36	1	507344	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	yes	0	0	?	?	?
1231	no	yes	no	1/4/1984	no	no	credit_card	Visa	1.2007	yes	8.5	Tuesday	9:53	1	500959	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	13	no	1	11.54	4/13/2002	0	0
1233	no	yes	no	12/9/1968	yes	no	check	?	5.2007	?	17.99	Saturday	11:54	1	303397	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	no	1	20.59	8/22/2003	0	1
1235	yes	yes	no	3/16/1980	no	no	debit_note	?	11.2005	yes	53	Wednesday	15:08	2	402734	400767	?	?	?	?	?	?	?	?	yes	no	no	no	no	no	no	no	no	yes	no	no	13	no	1	59.39	11/3/2001	1	1
1237	no	yes	no	9/22/1950	yes	no	credit_card	Eurocard	12.2006	yes	64.5	Tuesday	0:15	1	303136	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	14	yes	0	0	?	?	?
1239	no	yes	no	5/2/1956	yes	no	check	?	12.2006	?	22.95	Friday	14:52	1	201511	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	yes	no	no	no	6	yes	0	0	?	?	?
1241	no	yes	no	2/18/1971	yes	no	credit_card	Eurocard	12.2006	yes	17.8	Saturday	10:27	1	408997	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	3	yes	0	0	?	?	?
1242	no	yes	yes	6/9/1950	yes	no	check	?	8.2006	?	9.8	Saturday	7:14	1	201373	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	no	2	99.12	4/23/2004	0	0
1244	no	yes	yes	10/15/1960	no	no	credit_card	Visa	2.2006	yes	12.6	Saturday	8:52	1	202697	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	2	no	1	73.52	9/1/2004	0	0
1252	yes	yes	no	12/26/1971	no	no	credit_card	Visa	9.2006	yes	12.8	Monday	18:36	1	109670	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
1253	no	yes	no	11/28/1963	yes	no	check	?	8.2005	?	23.5	Sunday	0:30	1	207162	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	no	2	68.9	4/8/2002	0	0
1256	no	yes	no	8/10/1973	yes	no	debit_card	debit_card	9.2007	yes	39.5	Sunday	6:58	1	306284	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	no	0	0	?	?	?
1259	no	no	yes	6/18/1962	yes	no	check	?	9.2006	?	16	Tuesday	22:26	1	302845	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	5	yes	0	0	?	?	?
1263	no	yes	no	2/17/1978	no	no	debit_card	debit_card	10.2006	yes	64.5	Tuesday	16:55	1	303136	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	no	1	25.84	1/23/2002	0	0
1264	no	yes	no	7/14/1974	yes	no	credit_card	Visa	12.2007	yes	57.8	Wednesday	5:43	1	309006	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	yes	0	0	?	?	?
1265	no	yes	no	11/25/1973	no	no	credit_card	Visa	10.2006	yes	12.6	Friday	18:03	1	402845	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	yes	no	no	12	no	1	23.74	8/27/2003	0	2
1266	no	yes	yes	4/10/1974	yes	no	debit_note	?	6.2006	yes	10.8	Wednesday	6:33	1	208609	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
1267	no	yes	yes	?	yes	no	check	?	5.2006	?	23.4	Monday	17:18	2	202062	400293	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	15	no	1	52.65	4/27/2003	0	0
1268	no	yes	no	?	no	no	credit_card	Visa	2.2007	yes	17.99	Wednesday	6:05	1	207046	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
1269	no	yes	no	9/23/1969	yes	no	check	?	9.2006	?	37	Saturday	2:10	1	403533	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	3	no	1	11.69	1/2/2005	0	0
1270	no	yes	no	6/4/1964	no	no	credit_card	Eurocard	11.2006	yes	37	Friday	4:34	1	403533	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	4	yes	0	0	?	?	?
1273	no	yes	yes	6/13/1975	no	no	debit_note	?	5.2007	yes	97.09	Tuesday	7:01	3	200767	605685	509500	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	no	1	6.04	9/24/2004	0	0
1274	no	yes	no	7/15/1981	yes	no	check	?	8.2007	?	14.5	Sunday	13:28	1	306398	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	yes	0	0	?	?	?
1276	no	yes	no	6/8/1977	yes	no	credit_card	Eurocard	8.2006	yes	104.6	Tuesday	3:21	3	402634	103397	203136	?	?	?	?	?	?	?	no	no	no	no	no	no	no	yes	no	no	no	no	8	no	1	115.72	6/11/2003	0	2
1278	no	yes	yes	5/28/1950	no	no	credit_card	Visa	11.2006	yes	35.3	Thursday	16:57	2	407934	401511	?	?	?	?	?	?	?	?	yes	no	no	no	no	no	no	no	no	no	no	no	5	no	1	21.75	6/18/2001	1	1
1279	no	yes	no	10/26/1978	no	no	credit_card	Visa	10.2005	yes	61.4	Thursday	22:15	2	203776	402410	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	yes	0	0	?	?	?
1281	no	no	no	11/14/1980	yes	no	credit_card	Eurocard	1.2007	no	5.2	Friday	14:15	1	200147	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	yes	0	0	?	?	?
